id,media_url,PublicPlace_truth,Photo_truth,TwoPersons_truth,PublicPlace,PublicPlace_execution_time,Photo,Photo_execution_time,TwoPersons,TwoPersons_execution_time
1296476171496980482,http://pbs.twimg.com/media/Ef4CJsAXkAAe8k5.jpg,False,False,,1.0,0.1551505430252291,0.4366727471351623,0.0373384743790415,0.0,0.010490398414449
1296476170058440706,http://pbs.twimg.com/tweet_video_thumb/Ef4CMfVUMAESPxd.jpg,False,True,,0.7555089548663809,0.159293142001843,0.6810249090194702,0.0373384743790415,0.0,0.010490398414449
1296476168942739457,http://pbs.twimg.com/media/Ef4CMYDXsAUPfFC.jpg,True,True,True,1.0,0.1307943819847423,0.9550808668136596,0.0373384743790415,0.7021484375,0.010490398414449
1296476168359682048,http://pbs.twimg.com/media/Ef4CEpBWoAcUKSu.jpg,False,True,,1.0,0.1404035770101472,0.9922227263450624,0.0373384743790415,0.67626953125,0.010490398414449
1296476166954647552,http://pbs.twimg.com/media/Ef4CNBfXkAMOtwp.jpg,False,False,,0.6205425542440106,0.125713617017027,0.0149631155654788,0.0373384743790415,0.0,0.010490398414449
1296476165729849345,http://pbs.twimg.com/media/Ef4CMxCUwAAhX5F.jpg,False,False,,1.0,0.133288707002066,0.006453912705183,0.0373384743790415,0.0,0.010490398414449
1296476165541179393,http://pbs.twimg.com/media/Ef4CM12WkAEo9a8.jpg,False,False,,0.8693079516932729,0.1160956559760961,5.445631813927321e-06,0.0373384743790415,0.0,0.010490398414449
1296476161275564032,http://pbs.twimg.com/media/Ef4CMkuXgAEf1xJ.jpg,True,True,True,1.0,0.1869078610034193,0.8364412188529968,0.0611969073451573,0.8896484375,0.0082095210000888
1296476158427639811,http://pbs.twimg.com/media/Ef4CMS6XoAEhuid.jpg,False,True,,0.9367657517397996,0.1740659069910179,0.964431643486023,0.0611969073451573,0.6669921875,0.0082095210000888
1296476156938657792,http://pbs.twimg.com/media/Ef4CMHvWkAMggc4.jpg,False,False,,1.0,0.1876414029975421,0.0003063316107727,0.0611969073451573,0.0,0.0082095210000888
1296476153532874753,http://pbs.twimg.com/media/Ef4CMJGU4AAy9ip.jpg,False,True,,0.5985517782569267,0.1666653340216726,0.986946940422058,0.0611969073451573,0.0,0.0082095210000888
1296476142493470720,http://pbs.twimg.com/media/Ef4CLLjWsAQ-Jlc.jpg,False,False,,1.0,0.1846603460144251,0.0004647875612135,0.0611969073451573,0.0,0.0082095210000888
1296476136038371331,http://pbs.twimg.com/media/Ef4B7egX0AUCTmE.jpg,True,True,,1.0,0.2011063009849749,0.6267848014831543,0.0611969073451573,0.0,0.0082095210000888
1296476129868554242,http://pbs.twimg.com/media/Ef4CKuRU8AIhn7F.jpg,True,True,,1.0,0.1936508439830504,0.9914860129356384,0.0611969073451573,0.7666015625,0.0082095210000888
1296476125451956224,http://pbs.twimg.com/media/Ef4CKjeU0AERQkc.jpg,False,True,,1.0,0.1970152480062097,0.9603738188743592,0.0611969073451573,0.0,0.0082095210000888
1296476109417185280,http://pbs.twimg.com/media/Ef4CJm7WkAEtIgN.jpg,False,True,,1.0,0.1518492070026695,0.9661721587181092,0.0611969073451573,0.0,0.0082095210000888
1296476108389482497,http://pbs.twimg.com/media/Ef4CJOHWsAAsT5P.jpg,False,False,,1.0,0.1664623650140129,0.0179387368261814,0.0611969073451573,0.0,0.0082095210000888
1296476107127095297,http://pbs.twimg.com/media/Ef4CJh2WAAAToq1.jpg,False,False,,1.0,0.1593912660027854,1.244374470843468e-05,0.0611969073451573,0.0,0.0082095210000888
1296476105155715073,http://pbs.twimg.com/media/Ef4CJYQXgAMI4R2.jpg,False,False,,1.0,0.1731452849926427,0.9694119691848756,0.0611969073451573,0.0,0.0082095210000888
1296476100957175813,http://pbs.twimg.com/media/Ef4B3bYU0AAIN32.png,False,True,,,,,,,
1296476098998542338,http://pbs.twimg.com/media/Ef4CI7XU0AAxLVh.jpg,False,True,,1.0,0.1692323960014619,0.9935327768325806,0.0611969073451573,0.0,0.0082095210000888
1296476097417293826,http://pbs.twimg.com/media/Ef4CIAUWsAAyS0x.png,False,False,,0.8123924463021284,0.1807414249924477,1.547766714793397e-08,0.0611969073451573,0.0,0.0082095210000888
1296476094858657793,http://pbs.twimg.com/media/Ef4CIzGVoAAeITE.jpg,False,True,,1.0,0.1870804830105044,0.9120718836784364,0.0611969073451573,0.0,0.0082095210000888
1296476094149931010,http://pbs.twimg.com/media/Ef4CILLX0AATwhK.jpg,,,,,,,,,
1296476093017395206,http://pbs.twimg.com/media/Ef4BA3aXkAMYOfq.jpg,False,False,,0.9164904690615996,0.1709894419764168,3.181313877576031e-05,0.0611969073451573,0.0,0.0082095210000888
1296476091029356544,http://pbs.twimg.com/media/Ef4B7eyXYA07IJJ.jpg,False,False,,0.5029081934934589,0.1443042029859498,3.884661481379226e-09,0.0611969073451573,0.0,0.0082095210000888
1296476089808834560,http://pbs.twimg.com/media/Ef4CHbBWkAI56XE.jpg,True,True,True,1.0,0.1648636430036276,0.9863337874412536,0.0611969073451573,0.9375,0.0082095210000888
1296476086495334405,http://pbs.twimg.com/media/Ef4B0f0WsAg1Vvk.png,False,False,True,0.9967518662015104,0.1407781480229459,0.0075972364284098,0.0611969073451573,0.84130859375,0.0082095210000888
1296476083542523904,http://pbs.twimg.com/media/Ef4CIIiWkAEeBLe.jpg,False,False,,1.0,0.1638036009971983,7.5157055107411e-05,0.0611969073451573,0.0,0.0082095210000888
1296476083127087104,http://pbs.twimg.com/media/Edpj7PTUwAAkWxd.png,False,False,,1.0,0.1435341630131006,5.323603318174719e-07,0.0611969073451573,0.0,0.0082095210000888
1296476083064320007,http://pbs.twimg.com/media/Ef36Jq8UEAE4fiZ.jpg,False,False,,1.0,0.1718390120076947,0.0094290636479854,0.0611969073451573,0.0,0.0082095210000888
1296476083043340289,http://pbs.twimg.com/media/Eft4JpAVAAI9lje.png,False,False,,0.8999241074133885,0.1717157519888132,7.010902969284415e-10,0.0611969073451573,0.0,0.0082095210000888
1296476083026636800,http://pbs.twimg.com/media/Eev0RT3WkAExhER.png,False,False,,1.0,0.1679919350135605,0.8919895887374878,0.0611969073451573,0.0,0.0082095210000888
1296476082993090560,http://pbs.twimg.com/media/Ef2ndAtXoAU65H7.jpg,False,False,,,,,,,
1296476081235595264,http://pbs.twimg.com/media/Ef4CH1eXoAAikh_.jpg,False,False,,0.6552549579950522,0.1554258480027783,0.0132895354181528,0.0611969073451573,0.0,0.0082095210000888
1296476074390491138,http://pbs.twimg.com/media/Ef4CHmWWoAAgpng.jpg,True,True,,0.947376841505857,0.1441854110162239,0.9885805249214172,0.0611969073451573,0.375244140625,0.0082095210000888
1296476073824321542,http://pbs.twimg.com/tweet_video_thumb/Ef4B7AaXYAAxuaN.jpg,False,False,,0.2504272703816065,0.1515621400030795,0.9884093999862672,0.0611969073451573,0.0,0.0082095210000888
1296476072205266953,http://pbs.twimg.com/media/Ef4BCVJWAAIeHea.jpg,False,False,,1.0,0.1518596269888803,3.693768348966842e-07,0.0611969073451573,0.0,0.0082095210000888
1296476067398660096,http://pbs.twimg.com/media/Ef4ByluXoAASKaf.jpg,False,True,,0.8310049691588692,0.1454912839981261,0.1929410248994827,0.0611969073451573,0.278564453125,0.0082095210000888
1296476067394400257,http://pbs.twimg.com/media/Ef4CHLqVAAE6wtp.jpg,False,False,,0.9059731233038852,0.1876058560155797,0.0466822646558284,0.0362254670321671,0.0,0.0085690490969066
1296476065075011586,http://pbs.twimg.com/media/Ef4B0ZlXYAIGWED.jpg,True,False,True,,,,,,
1296476062818459650,http://pbs.twimg.com/media/Ef4B8iOWoAAIGHz.png,False,False,,0.8468300664791283,0.1675274769950192,0.0022766147740185,0.0362254670321671,0.86376953125,0.0085690490969066
1296476056665423872,http://pbs.twimg.com/media/Ef4CGi4WsAIlL0S.jpg,False,False,,1.0,0.1907541649998165,0.5347287654876709,0.0362254670321671,0.0,0.0085690490969066
1296476054983454729,http://pbs.twimg.com/media/Ef4CA4fWAAIAkwi.jpg,False,True,True,0.7492539800724524,0.2001928820100147,0.9769133925437928,0.0362254670321671,0.5263671875,0.0085690490969066
1296476051296661505,http://pbs.twimg.com/media/Ef4CDxJXYAQtqRA.jpg,False,False,,1.0,0.2115185879811179,0.0001225183950737,0.0362254670321671,0.0,0.0085690490969066
1296476043314900994,http://pbs.twimg.com/media/Ef4CBgoWoAEeq8O.jpg,True,True,True,1.0,0.2071854730020277,0.9777103066444396,0.0362254670321671,0.7490234375,0.0085690490969066
1296476042102747136,http://pbs.twimg.com/media/Ef4CFbOXkAY6fTm.jpg,False,True,,0.8082698948783438,0.1803573259967379,0.5365492105484009,0.0362254670321671,0.0,0.0085690490969066
1296476037208047619,http://pbs.twimg.com/media/Ef4CFeSXoAAZHgi.jpg,True,False,True,0.6878181353380091,0.1795723079994786,0.830951452255249,0.0362254670321671,0.5537109375,0.0085690490969066
1296476035568017409,http://pbs.twimg.com/tweet_video_thumb/Ef4CFCoWoAIBH23.jpg,False,False,,1.0,0.1618257100053597,0.9731760025024414,0.0362254670321671,0.0,0.0085690490969066
1296476028542554112,http://pbs.twimg.com/media/Ef4CEkmWAAU103u.jpg,True,True,True,1.0,0.1592382500239182,0.9981744289398192,0.0362254670321671,0.9404296875,0.0085690490969066
1296476026671947776,http://pbs.twimg.com/media/Ef4CB4OWoAA3f2i.jpg,False,False,,1.0,0.1708289829839486,1.4871525308990383e-06,0.0362254670321671,0.0,0.0085690490969066
1296476025078022146,http://pbs.twimg.com/media/Ef4CEpjXgAElZXk.jpg,False,False,,1.0,0.1709905649768188,2.5794339997275983e-09,0.0362254670321671,0.0,0.0085690490969066
1296476023232638976,http://pbs.twimg.com/media/Ef4CDVHXsAAuvA8.jpg,False,False,,0.9713815882531394,0.1635653950215783,0.5154403448104858,0.0362254670321671,0.0,0.0085690490969066
1296476022364307457,http://pbs.twimg.com/media/Ef4CEdBWsAU_7Nk.jpg,False,True,True,1.0,0.1553092899848707,0.9532997608184814,0.0362254670321671,0.8125,0.0085690490969066
1296476021009547268,http://pbs.twimg.com/media/Ef4CETxXgAMGB0T.jpg,False,False,True,1.0,0.1651155640138313,0.0011438347864896,0.0362254670321671,0.935546875,0.0085690490969066
1296476017318596615,http://pbs.twimg.com/media/Ef4BuHKWsAIj3Q9.jpg,True,True,True,1.0,0.1705261160095688,0.9814234375953674,0.0362254670321671,0.90771484375,0.0085690490969066
1296476015364014081,http://pbs.twimg.com/media/Ef4CDTCWsAUL9yr.jpg,False,False,,1.0,0.1538681639940478,0.9903303384780884,0.0362254670321671,0.0,0.0085690490969066
1296476015229837312,http://pbs.twimg.com/media/Ef4CEHOWAAY49BE.jpg,False,False,,0.7908574476742711,0.1447224660078063,4.135444875430494e-09,0.0362254670321671,0.0,0.0085690490969066
1296476009718587393,http://pbs.twimg.com/media/Ef4CDzhXoAMtYaS.jpg,False,False,,1.0,0.1487282190064434,0.0005484146531671,0.0362254670321671,0.0,0.0085690490969066
1296476008921600001,http://pbs.twimg.com/media/Ef4CDfeVoAAvbpL.jpg,False,False,,1.0,0.1514256350055802,2.0192546799080446e-05,0.0362254670321671,0.0,0.0085690490969066
1296476008254779392,http://pbs.twimg.com/media/Ef4CDfYU8AAe5e1.png,False,False,,1.0,0.1304059439862612,0.0001355125132249,0.0362254670321671,0.0,0.0085690490969066
1296476007319437318,http://pbs.twimg.com/media/Ef4BnooXsAI3lwX.jpg,False,False,,0.2951527288135118,0.1287262229889165,2.111244248226285e-05,0.0362254670321671,0.0,0.0085690490969066
1296476000566550528,http://pbs.twimg.com/media/Ef4B-rEXoAEBR7G.jpg,True,False,True,1.0,0.1241282319824677,0.2990938723087311,0.0362254670321671,0.85400390625,0.0085690490969066
1296475987618803714,http://pbs.twimg.com/media/Ef4B_09U0AESy7n.jpg,False,True,,1.0,0.1588786169886589,0.9905210733413696,0.0362254670321671,0.86376953125,0.0085690490969066
1296475987341971456,http://pbs.twimg.com/media/Ef4CCdYWoAMatrl.jpg,False,False,,0.765518935285037,0.1240121440205257,2.595542355265934e-05,0.0362254670321671,0.0,0.0085690490969066
1296475984456228866,http://pbs.twimg.com/media/Ef4B_0yUwAA3tlD.jpg,True,True,,1.0,0.1308004120073747,0.990552306175232,0.0362254670321671,0.0,0.0085690490969066
1296475984162627584,http://pbs.twimg.com/media/Ef4CCTFXoAAOwtG.jpg,False,False,,0.8581221916605665,0.1366485029866453,4.3061678667299936e-08,0.0362254670321671,0.0,0.0085690490969066
1296475983990730752,http://pbs.twimg.com/media/Ef4CB4OU0AI56ke.jpg,False,True,,1.0,0.1269190419989172,0.9835874438285828,0.0362254670321671,0.0,0.0085690490969066
1296475981583134722,http://pbs.twimg.com/media/Ef4CCJkWkAA404A.jpg,False,False,,1.0,0.1364855270076077,0.9870697259902954,0.0362254670321671,0.0,0.0085690490969066
1296475977573433347,http://pbs.twimg.com/media/Ef4CB6CXoAUhsBc.jpg,True,True,,1.0,0.129115670977626,0.1899486929178238,0.0362254670321671,0.90380859375,0.0085690490969066
1296475971911127043,http://pbs.twimg.com/media/Ef4CBh9UcAAzii3.jpg,False,False,,1.0,0.1292220909963362,6.350035608448934e-09,0.0362254670321671,0.0,0.0085690490969066
1296475971902726145,http://pbs.twimg.com/media/Ef4BfWSXYAQZ30J.jpg,False,False,,1.0,0.1645515589916613,0.954526424407959,0.0357389795807971,0.61376953125,0.0116306146120487
1296475971567210497,http://pbs.twimg.com/media/Ef4CAxdXsAEI7t6.jpg,True,False,True,1.0,0.1979462390008848,0.8228985667228699,0.0357389795807971,0.921875,0.0116306146120487
1296475970669600768,http://pbs.twimg.com/media/Ef4B5XVU8AA-pH9.jpg,True,True,True,0.8970379967838934,0.1659575300000142,0.965321958065033,0.0357389795807971,0.919921875,0.0116306146120487
1296475968358547456,http://pbs.twimg.com/media/Ef4CBccUwAAjNFS.jpg,False,True,True,0.6270078737775567,0.1717404469964094,0.9962691068649292,0.0357389795807971,0.0,0.0116306146120487
1296475968140455941,http://pbs.twimg.com/media/Ef4CBbHUMAAqeOY.jpg,True,True,True,0.8620711787271813,0.1777643359964713,0.995368242263794,0.0357389795807971,0.841796875,0.0116306146120487
1296475967838400516,http://pbs.twimg.com/media/Ef4CBarUEAAi2pn.jpg,False,False,True,1.0,0.1569897739973385,0.0856832265853881,0.0357389795807971,0.7724609375,0.0116306146120487
1296475962931064835,http://pbs.twimg.com/media/Ef4CAAGVoAAoAea.jpg,True,True,True,1.0,0.174598553974647,0.9111446142196656,0.0357389795807971,0.92919921875,0.0116306146120487
1296475962167693312,http://pbs.twimg.com/media/Ef4CA1vWoAclA1e.jpg,True,True,True,1.0,0.1730825679842382,0.8777725696563721,0.0357389795807971,0.396728515625,0.0116306146120487
1296475959105904640,http://pbs.twimg.com/media/EbYp1_mXsAM_lqo.jpg,True,True,True,1.0,0.1894697929965332,0.0575370639562606,0.0357389795807971,0.93798828125,0.0116306146120487
1296475956773822466,http://pbs.twimg.com/tweet_video_thumb/Ef4CAfjWkAIh3Ps.jpg,False,False,,0.939407229271402,0.19141896898509,0.9912009239196776,0.0357389795807971,0.0,0.0116306146120487
1296475953330360320,http://pbs.twimg.com/media/Ef4B9gBXsAEJwRj.png,False,True,,0.9829677788651148,0.1787965869880281,0.902904748916626,0.0357389795807971,0.0,0.0116306146120487
1296475949534453761,http://pbs.twimg.com/media/Ef4B7VxXsAAJ8Pt.jpg,False,False,,1.0,0.1713714369980152,4.534728148541944e-10,0.0357389795807971,0.85205078125,0.0116306146120487
1296475948401991680,http://pbs.twimg.com/media/Ef4CALiWoAYIK58.jpg,False,False,,0.2015386931298366,0.189710753998952,0.0423427820205688,0.0357389795807971,0.0,0.0116306146120487
1296475947156353024,http://pbs.twimg.com/tweet_video_thumb/Ef4B_14WsAA5cKw.jpg,False,False,,0.5361356253579798,0.1782162120216526,0.9951134324073792,0.0357389795807971,0.0,0.0116306146120487
1296475944098705408,http://pbs.twimg.com/media/Ef4CABDXkAE8HHY.jpg,False,True,,1.0,0.1822001240216195,0.9267825484275818,0.0357389795807971,0.0,0.0116306146120487
1296475940776808448,http://pbs.twimg.com/media/Ef4B_KHXoAAb_AU.jpg,False,False,,,,,,,
1296475939606540292,http://pbs.twimg.com/media/Ef4BbhTWoAEyNSs.jpg,False,False,,1.0,0.1710427719808649,2.9339032607822446e-06,0.0357389795807971,0.82958984375,0.0116306146120487
1296475937933066242,http://pbs.twimg.com/media/Ef4B_ZwWsAM-8Vp.jpg,False,False,,0.7098316009960017,0.1480197850032709,0.0010244473814964,0.0357389795807971,0.0,0.0116306146120487
1296475937501057025,http://pbs.twimg.com/media/Ef4B_exX0AAagrQ.jpg,True,True,True,1.0,0.1580011259939056,0.972462236881256,0.0357389795807971,0.80615234375,0.0116306146120487
1296475932908310528,http://pbs.twimg.com/tweet_video_thumb/Ef4B--eWsAIX6F8.jpg,False,False,,1.0,0.1482238660100847,0.0019612032920122,0.0357389795807971,0.0,0.0116306146120487
1296475931637362689,http://pbs.twimg.com/media/Ef4B_UHXgAEGJ6I.jpg,False,False,,1.0,0.1235827009950298,0.8136283755302429,0.0357389795807971,0.0,0.0116306146120487
1296475930953691142,http://pbs.twimg.com/media/Ef4B-slVAAAcsS1.jpg,True,True,True,1.0,0.1489946770016104,0.9847750067710876,0.0357389795807971,0.9345703125,0.0116306146120487
1296475928428675072,http://pbs.twimg.com/media/Ef4B-_8UwAI1mkf.jpg,False,False,,0.7181040697290587,0.1469725049973931,2.7501311706146225e-05,0.0357389795807971,0.0,0.0116306146120487
1296475917091577857,http://pbs.twimg.com/media/Ef4B-MyUYAE8Ujs.png,False,False,,1.0,0.1264824350073468,0.0023736367002129,0.0357389795807971,0.0,0.0116306146120487
1296475916839919616,http://pbs.twimg.com/media/Ef4B92rUwAA1ads.jpg,False,False,,1.0,0.1286972789966967,2.920762653957354e-06,0.0357389795807971,0.0,0.0116306146120487
1296475913018839040,http://pbs.twimg.com/media/Ef4B9xuVoAUlYt2.jpg,False,False,,1.0,0.1551263190049212,3.002235871463199e-06,0.0357389795807971,0.0,0.0116306146120487
1296475912284839936,http://pbs.twimg.com/media/Ef312SqXYAAAxN-.jpg,False,True,,1.0,0.1271879849955439,0.9573445320129396,0.0357389795807971,0.0,0.0116306146120487
1296475911697686530,http://pbs.twimg.com/media/Ef4B92fUEAALBvD.jpg,False,False,,1.0,0.1339970619883388,5.79965728775278e-07,0.0357389795807971,0.0,0.0116306146120487
1296475911303421953,http://pbs.twimg.com/media/Ef4B-HTX0AAPJIX.jpg,False,False,True,1.0,0.1365019379882142,1.6391704775742255e-05,0.0357389795807971,0.8388671875,0.0116306146120487
1296475910238068736,http://pbs.twimg.com/media/Ef4B9vHXsAAixeE.jpg,True,True,False,1.0,0.1252166969934478,0.977670669555664,0.0357389795807971,0.88818359375,0.0116306146120487
1296475909927641090,http://pbs.twimg.com/media/Ef4B-BcXsAcktYq.jpg,False,False,,1.0,0.128906529978849,4.967042968928581e-06,0.0357389795807971,0.0,0.0116306146120487
1296475908585521155,http://pbs.twimg.com/media/Ef4B97AU4AEV29u.jpg,False,False,,1.0,0.1358716800168622,5.740150132993449e-09,0.0357389795807971,0.0,0.0116306146120487
1296475906131755010,http://pbs.twimg.com/tweet_video_thumb/Ef4B9j2UcAEt0IE.jpg,False,False,,1.0,0.1661274470097851,0.0003701492096297,0.0351261030647888,0.0,0.0080808939998068
1296475901832691713,http://pbs.twimg.com/media/Ef4B9UQWkAMC9CZ.jpg,False,False,,1.0,0.157038264995208,4.4174689151077473e-07,0.0351261030647888,0.287353515625,0.0080808939998068
1296475901094494210,http://pbs.twimg.com/media/Ef4B9hKXsAM80N1.jpg,False,False,,1.0,0.1893915270047728,0.0308341104537248,0.0351261030647888,0.0,0.0080808939998068
1296475900943507457,http://pbs.twimg.com/media/Ef4B7sKWkAIVir8.jpg,False,False,,1.0,0.2000427210005,1.3185326608322612e-08,0.0351261030647888,0.0,0.0080808939998068
1296475896208150534,http://pbs.twimg.com/media/Ef4B8XLX0AIhhQ-.jpg,False,True,True,1.0,0.18803250399651,0.8688569664955139,0.0351261030647888,0.9462890625,0.0080808939998068
1296475895411154945,http://pbs.twimg.com/media/Ef4B8zmU4AAPgOk.jpg,,,,0.4707449892448096,0.1835278380021918,0.8644616603851318,0.0351261030647888,0.0,0.0080808939998068
1296475892785479680,http://pbs.twimg.com/media/Ef4B9ECWoAEWINr.jpg,False,False,,1.0,0.1947159269766416,8.863040420692414e-05,0.0351261030647888,0.368896484375,0.0080808939998068
1296475892596838400,http://pbs.twimg.com/media/Ef4B9CAWkAAbdVd.jpg,False,True,,1.0,0.1920987209887243,0.6607622504234314,0.0351261030647888,0.0,0.0080808939998068
1296475892412289024,http://pbs.twimg.com/media/Ef4BtbCXYAEzCN_.jpg,False,False,,1.0,0.1426879500213544,1.983941189109828e-07,0.0351261030647888,0.0,0.0080808939998068
1296475891871227905,http://pbs.twimg.com/media/Ef4BqyyXgAwtor0.png,False,False,,,,,,,
1296475890122194945,http://pbs.twimg.com/media/Ef4B810WsAI7MnB.jpg,False,True,,0.6979303820910904,0.1543871649773791,0.0261038895696401,0.0351261030647888,0.0,0.0080808939998068
1296475889014890502,http://pbs.twimg.com/media/Ef4B809X0AM_T04.jpg,False,True,,1.0,0.1348689229926094,0.9444916248321532,0.0351261030647888,0.0,0.0080808939998068
1296475886703857664,http://pbs.twimg.com/media/Ef4B8tBX0AERr5f.jpg,False,False,,0.969903546817017,0.1385629439901095,0.9685145616531372,0.0351261030647888,0.0,0.0080808939998068
1296475875613999104,http://pbs.twimg.com/media/Ef4B8AAWoAIgcpM.jpg,False,False,,1.0,0.12803786501172,0.005909068044275,0.0351261030647888,0.0,0.0080808939998068
1296475874880094210,http://pbs.twimg.com/media/Ef4B8BAWAAA4I3f.jpg,False,False,,0.7695809064354107,0.1156954760081134,0.6852945685386658,0.0351261030647888,0.0,0.0080808939998068
1296475873302982658,http://pbs.twimg.com/media/Ef4B7fFWoAIGOPH.jpg,False,True,,0.0314144820854979,0.1495688519789837,0.9151630997657776,0.0351261030647888,0.0,0.0080808939998068
1296475872829022208,http://pbs.twimg.com/media/Ef4B7P5XYAA3Fks.jpg,False,False,,0.8834471534610577,0.1494268070091493,7.442725324935394e-10,0.0351261030647888,0.0,0.0080808939998068
1296475868961951744,http://pbs.twimg.com/media/Ef4B7pXXoAA3dW7.jpg,False,False,,1.0,0.1557078360056039,2.4369352104258724e-05,0.0351261030647888,0.0,0.0080808939998068
1296475865887444992,http://pbs.twimg.com/media/Ef4B5qxWsAIFb0Z.jpg,False,False,,1.0,0.1434653949982021,0.998820960521698,0.0351261030647888,0.0,0.0080808939998068
1296475865807806466,http://pbs.twimg.com/media/Ef4B7U2XYAE48Bn.jpg,False,False,,1.0,0.1216932369861751,0.0254322532564401,0.0351261030647888,0.0,0.0080808939998068
1296475865065414659,http://pbs.twimg.com/media/Ef4B7abXkAIVtSe.jpg,True,True,,0.4971587728986857,0.1303134319896344,0.983683168888092,0.0351261030647888,0.0,0.0080808939998068
1296475864750792706,http://pbs.twimg.com/media/Ef4B7bhWsAAnoAG.jpg,False,False,,0.8441361155082053,0.1372812170011457,0.0005704780342057,0.0351261030647888,0.0,0.0080808939998068
1296475864113254402,http://pbs.twimg.com/media/Ef4B1iwWsAErWPk.jpg,False,True,,1.0,0.1456836140132509,0.2537615597248077,0.0351261030647888,0.9296875,0.0080808939998068
1296475863882637313,http://pbs.twimg.com/media/Ef4B7U7X0AkmV-d.jpg,True,True,True,0.1127154441697427,0.1474206340208184,0.987466037273407,0.0351261030647888,0.83154296875,0.0080808939998068
1296475863802880001,http://pbs.twimg.com/media/Ef4B7YcWAAcysD9.jpg,False,False,,0.4849274933168481,0.1498021979932673,0.9645149111747742,0.0351261030647888,0.0,0.0080808939998068
1296475863505149959,http://pbs.twimg.com/media/Ef4B7O9XYAEsApU.jpg,False,False,,1.0,0.1496808119991328,0.335281640291214,0.0351261030647888,0.263427734375,0.0080808939998068
1296475860401365001,http://pbs.twimg.com/media/Ef4B6xbXsAAwcWW.jpg,False,False,,0.9785564220808032,0.1566866670036688,0.2367615699768066,0.0351261030647888,0.0,0.0080808939998068
1296475860254576640,http://pbs.twimg.com/media/Ef4B7MJXgAYklhq.jpg,False,False,,1.0,0.1346717450069263,8.534819517791448e-10,0.0351261030647888,0.0,0.0080808939998068
1296475858035773441,http://pbs.twimg.com/media/Ef4B66kVAAENZQs.jpg,False,False,,1.0,0.1263958030031062,0.1283752024173736,0.0351261030647888,0.34033203125,0.0080808939998068
1296475856282492929,http://pbs.twimg.com/media/Ef4B6s_XkAIPx8i.jpg,False,False,,0.9244827954899616,0.1431072449777275,0.9758533239364624,0.0351261030647888,0.0,0.0080808939998068
1296475854390857730,http://pbs.twimg.com/media/Ef4B6BdXgAAATHp.jpg,True,True,True,0.9108765091812256,0.1340699990105349,0.9807985424995422,0.0351261030647888,0.9365234375,0.0080808939998068
1296475854298656768,http://pbs.twimg.com/media/Ef4B6ymXgAQwSs5.jpg,False,False,,1.0,0.1207532380067277,8.20801687950734e-06,0.0351261030647888,0.0,0.0080808939998068
1296475853875019776,http://pbs.twimg.com/media/Ef4B6xkXYAAJq-I.jpg,False,False,,0.7876669825568909,0.1854407260252628,0.0070862481370568,0.0448177990328986,0.0,0.0107719719662175
1296475853258395649,http://pbs.twimg.com/media/Ef4B6xcXoAAZqGt.jpg,False,False,,1.0,0.1961655780032742,0.9977688789367676,0.0448177990328986,0.0,0.0107719719662175
1296475852415393797,http://pbs.twimg.com/media/Ef4B6ueWAAERK_D.jpg,False,True,,1.0,0.215822049009148,0.9961244463920592,0.0448177990328986,0.0,0.0107719719662175
1296475852293758982,http://pbs.twimg.com/media/Ef4B6c1U8AE-DK8.png,False,False,,1.0,0.2196759979997296,0.0059431842528283,0.0448177990328986,0.0,0.0107719719662175
1296475852180520963,http://pbs.twimg.com/media/Ef4B6s5X0AIhRY_.jpg,False,False,,0.8571537848395802,0.2102312709903344,0.7476252317428589,0.0448177990328986,0.0,0.0107719719662175
1296475851907792898,http://pbs.twimg.com/media/Ef4B6raXgAIFCB1.jpg,False,False,,1.0,0.2210634140064939,0.0968839526176452,0.0448177990328986,0.0,0.0107719719662175
1296475851169636354,http://pbs.twimg.com/media/Ef4B6g4WAAIfp-P.jpg,False,False,,0.8568209915961664,0.2116906309965998,0.0009306481224484,0.0448177990328986,0.0,0.0107719719662175
1296475850922131463,http://pbs.twimg.com/media/Ef4B6nIXYAE7itY.jpg,False,False,,1.0,0.2198623470030725,5.68341533835337e-07,0.0448177990328986,0.0,0.0107719719662175
1296475848887984129,http://pbs.twimg.com/media/Ef4B6C7XoAEwiYC.jpg,False,False,,1.0,0.1533359790046233,9.117373878098078e-08,0.0448177990328986,0.0,0.0107719719662175
1296475846811811841,http://pbs.twimg.com/media/Ef4B6VKXoAo-d7m.jpg,False,False,,1.0,0.1531016209919471,1.598571941485716e-07,0.0448177990328986,0.0,0.0107719719662175
1296475845205336065,http://pbs.twimg.com/media/Ef4B6R9UcAAJuqH.jpg,False,False,,1.0,0.1648588340030983,0.0012087702052667,0.0448177990328986,0.0,0.0107719719662175
1296475843766689795,http://pbs.twimg.com/media/Ef4B6KeX0AEhIsJ.jpg,False,True,True,1.0,0.1567807029932737,0.8708626627922058,0.0448177990328986,0.9326171875,0.0107719719662175
1296475843540246531,http://pbs.twimg.com/media/Ef3_36cWoAApzDp.png,False,False,,,,,,,
1296475842529366017,http://pbs.twimg.com/media/Ef4B6IHXoAAhEwk.png,False,False,,0.4661614633944911,0.1589752490108367,0.2792310416698456,0.0448177990328986,0.0,0.0107719719662175
