id,url,answers,positive_answers
1296475831573704704,http://pbs.twimg.com/media/EcV2Y0FWkAAAzGv.jpg,5,0
1296475831556902912,http://pbs.twimg.com/media/EewHpPmXgAAdkWq.jpg,5,0
1296475831510814720,http://pbs.twimg.com/media/Efo8OhTWAAAx1d_.jpg,5,0
1296475831448088584,http://pbs.twimg.com/media/EepbRdEWAAAOBMg.jpg,5,5
1296475831401938945,http://pbs.twimg.com/media/Ef3QekaWsAgnt1q.jpg,5,0
1296475830550507520,http://pbs.twimg.com/media/Ef4B5NcXgAIW07M.jpg,5,0
1296475828977639426,http://pbs.twimg.com/media/Ef4BX56XkAcVC9x.jpg,5,5
1296475826494623746,http://pbs.twimg.com/media/Ef4B5HbXoAQ7Usk.jpg,5,0
1296475822623260675,http://pbs.twimg.com/media/Ef4B4nOXsAE6JBV.jpg,5,5
1296475814867894273,http://pbs.twimg.com/media/Ef3_yW7UYAE3SW4.jpg,5,1
1296475812250759168,http://pbs.twimg.com/media/Ef4Bcq5XsAAADzh.jpg,5,0
1296475808152911872,http://pbs.twimg.com/media/Ef4BmirWAAEvVWp.jpg,5,5
1296475807754399744,http://pbs.twimg.com/media/Ef4B34pU8AEDCss.jpg,5,5
1296475807527972864,http://pbs.twimg.com/media/Ef4BzbwXkAwPz6z.jpg,5,4
1296475806890328065,http://pbs.twimg.com/media/Ef4Bih9WoAAoHPZ.jpg,5,3
1296475801802739713,http://pbs.twimg.com/media/Ef4B1ZVUcAY_p-W.jpg,5,0
1296475801022607361,http://pbs.twimg.com/media/Ef4B3TIUwAEWHXo.jpg,5,0
1296475799453937667,http://pbs.twimg.com/media/Ef4BjVOWkAMwJw5.jpg,5,0
1296475799319650307,http://pbs.twimg.com/media/Ef4B1rCVAAAVWoa.jpg,5,0
1296475795418996737,http://pbs.twimg.com/media/Ef4B3YDWoAEcwFT.jpg,5,4
1296475794265583616,http://pbs.twimg.com/media/Ef4B3E-WkAE6jHb.jpg,5,4
1296475793128861696,http://pbs.twimg.com/media/Ef4B3QEXkAI04mk.jpg,5,0
1296475787206565889,http://pbs.twimg.com/media/Ef4B2pCUEAcDc4G.png,5,0
1296475782936756224,http://pbs.twimg.com/media/Ef4B2b2XsAAs2iU.jpg,5,0
1296475780952850432,http://pbs.twimg.com/media/Ef4BNLkWsAEGjKq.png,5,0
1296475779715432449,http://pbs.twimg.com/media/Ef4B118XkAMQCvk.jpg,5,2
1296475777127583751,http://pbs.twimg.com/media/Ef4ByM3XsAQnn4e.png,5,0
1296475774179053571,http://pbs.twimg.com/tweet_video_thumb/Ef4B1qhVAAEV08V.jpg,5,4
1296475773621227521,http://pbs.twimg.com/media/Ef4B1zoWsAM59OV.jpg,5,0
1296475771842826240,http://pbs.twimg.com/media/Ef4B0M5XoAETgfl.jpg,5,4
1296475770404196353,http://pbs.twimg.com/media/Ef4B1saXkAAp1zF.jpg,5,0
1296475769045233664,http://pbs.twimg.com/media/Ef4BuNKXsAw26jo.jpg,5,0
1296475765937233929,http://pbs.twimg.com/media/Ef4B1n4UEAEazln.jpg,5,3
1296475763647172608,http://pbs.twimg.com/media/Ef4B1ioXgAAU2LH.jpg,5,5
1296475760191045639,http://pbs.twimg.com/media/Ef4B05BXYAYS9JH.jpg,5,2
1296475758580432898,http://pbs.twimg.com/tweet_video_thumb/Ef4BdZYXsAAmwkA.jpg,5,0
1296475758291025923,http://pbs.twimg.com/media/Ef4B1PHXYAIlN-o.jpg,5,3
1296475758274260996,http://pbs.twimg.com/tweet_video_thumb/Ef4B08yWsAEC01C.jpg,5,0
1296475754310631430,http://pbs.twimg.com/media/Ef4B0_3WoAophSZ.jpg,5,5
1296475748748992517,http://pbs.twimg.com/tweet_video_thumb/Ef4B0MzWkAA-FLy.jpg,5,0
1296475742478446594,http://pbs.twimg.com/media/Ef4B0SpXsAIJ2lI.jpg,5,4
1296475741220212737,http://pbs.twimg.com/media/Ef4B0NhVoAAdHKr.jpg,5,0
1296475739550887938,http://pbs.twimg.com/media/Ef4Bzm3XoAAjmZR.jpg,5,4
1296475738451906565,http://pbs.twimg.com/media/Ef4BzXnXgAE5tVa.png,5,0
1296475727869681664,http://pbs.twimg.com/media/Ef4BzR7XYAMtOql.jpg,5,0
1296475727177687043,http://pbs.twimg.com/media/Ef4By7iXsAATARW.jpg,5,4
1296475724921135106,http://pbs.twimg.com/media/Ef4By9LXYAAkWdg.jpg,5,0
1296475722698104833,http://pbs.twimg.com/media/Ef4By6qUYAEMoBn.png,5,0
1296475722115166210,http://pbs.twimg.com/media/Ef4BvCBWsAEdu0e.jpg,5,0
1296475719405645825,http://pbs.twimg.com/media/Ef4ByAcXgAAdDoI.jpg,5,5
1296475718763896834,http://pbs.twimg.com/media/Ef4ByjFVAAIJ-08.jpg,5,0
1296475717677580290,http://pbs.twimg.com/media/Ef4By2ZUEAMq_Dr.jpg,5,5
1296475717128126465,http://pbs.twimg.com/media/Ef4By1GU0AIZhaE.jpg,5,5
1296475716620619776,http://pbs.twimg.com/media/Ef4ByyaU4AImm1V.jpg,5,5
1296475715332972547,http://pbs.twimg.com/media/Ef4ByurUEAIqdJ2.jpg,5,4
1296475715169329162,http://pbs.twimg.com/media/Ef4BytQUEAUkGcO.jpg,5,5
1296475715035181060,http://pbs.twimg.com/media/Ef4ByEQVoAAe-4C.jpg,5,5
1296475714930323457,http://pbs.twimg.com/media/Ef4BysKUMAEoiRb.jpg,5,5
1296475714842177536,http://pbs.twimg.com/media/Ef4AcLdWAAMw9Wa.png,5,0
1296475714485661696,http://pbs.twimg.com/media/Ef4BycVXYAkChNc.jpg,5,0
1296475712325586944,http://pbs.twimg.com/media/Ef4ByYgWsAAgAdi.jpg,5,5
1296475708395524096,http://pbs.twimg.com/media/Ef4Bxw_WsAA4N2X.jpg,5,0
1296475707854528513,http://pbs.twimg.com/media/Ef4BufFXgAYkjmE.jpg,5,5
1296475705744805893,http://pbs.twimg.com/media/Ef4ByBTWAAA1RUt.jpg,5,0
1296475702817169409,http://pbs.twimg.com/media/Ef4ByB1XoAEtX2W.jpg,5,5
1296475701927915526,http://pbs.twimg.com/media/Ef4Bx7HXkAYoxR4.jpg,5,0
1296475698748698624,http://pbs.twimg.com/media/Ef4BwosXkAA6mJc.jpg,5,5
1296475697855307776,http://pbs.twimg.com/media/Ef4BxadXgAIcrlB.jpg,5,0
1296475692574609409,http://pbs.twimg.com/media/Ef4BH6yXkAMI415.jpg,5,0
1296475687558287360,http://pbs.twimg.com/tweet_video_thumb/Ef4Bw3kWoAE2DeT.jpg,5,5
1296475686673186819,http://pbs.twimg.com/media/Ef4Bs4zWkAI57Hg.jpg,5,0
1296475679597502464,http://pbs.twimg.com/media/Ef4Bv_3WAAMfxvs.jpg,5,5
1296475677210943488,http://pbs.twimg.com/media/Ef4BXTKWAAERb73.jpg,5,0
1296475673587048451,http://pbs.twimg.com/media/Ef4BvNsXgAoZjtT.jpg,5,5
1296475668218359808,http://pbs.twimg.com/media/Ef4AcpeWkAEws1A.jpg,5,3
1296475661670981633,http://pbs.twimg.com/media/Ef4Bva9XYAA1Rig.jpg,5,3
1296475660509155332,http://pbs.twimg.com/media/Ef4A-TLVAAU2DY5.jpg,5,0
1296475657933860864,http://pbs.twimg.com/media/Ef4BvVbXYAAI91G.jpg,5,5
1296475655803146246,http://pbs.twimg.com/media/Ef4BhnpUMAAg0rq.jpg,5,0
1296475655471849474,http://pbs.twimg.com/media/Ef4BhOOXgAMUlUk.jpg,5,4
1296475651910893569,http://pbs.twimg.com/media/Ef4BuxHUwAAhqdg.png,5,0
1296475651902406657,http://pbs.twimg.com/media/Ef4ButmVoAA1wP8.jpg,5,0
1296475649364889605,http://pbs.twimg.com/media/Ef4Btq_WsAAQ6hv.jpg,5,5
1296475644491071490,http://pbs.twimg.com/media/Ef4BoMoWAAArxhp.png,5,0
1296475641601306624,http://pbs.twimg.com/media/Ef4BuHmXYAcOgae.jpg,5,0
1296475635301470211,http://pbs.twimg.com/media/Ef4BWjXXgAASC-r.jpg,5,0
1296475634810707968,http://pbs.twimg.com/media/Ef4BttOX0AEFb1-.jpg,5,5
1296475628410220544,http://pbs.twimg.com/media/Ef4BrhwXgAEo41C.jpg,5,4
1296475627671957516,http://pbs.twimg.com/media/Ef4BjFTXsAAMjHb.jpg,5,0
1296475626124259335,http://pbs.twimg.com/tweet_video_thumb/Ef4BtTFU8AANxif.jpg,5,2
1296475625214140417,http://pbs.twimg.com/media/Ef4BsXmWsAE0RDG.jpg,5,3
1296475620541595653,http://pbs.twimg.com/media/Ef4Bsr6X0AAUv6j.jpg,5,1
1296475620491370497,http://pbs.twimg.com/media/Ef4BsZjUMAA9S8u.jpg,5,4
1296475606243258368,http://pbs.twimg.com/media/Ef4BrjQXkAIs7ei.jpg,5,5
1296475606088060930,http://pbs.twimg.com/media/Ef4Br8JWoAEz5Mo.jpg,5,0
1296475606050381824,http://pbs.twimg.com/media/Ef4BsXXU4AAqVEr.jpg,5,5
1296475601604349957,http://pbs.twimg.com/media/Ef4BrnuWoAcoLyN.jpg,5,0
1296475600731934722,http://pbs.twimg.com/media/Ef4BnFSWoAIZuB3.jpg,5,5
1296475600560029696,http://pbs.twimg.com/media/Ef4Br91X0AIY74y.jpg,5,0
1296475600224489475,http://pbs.twimg.com/media/Ef4BhzAWAAA2pK0.jpg,5,0
1296475596437028864,http://pbs.twimg.com/media/Ef4BrHSWkAA_gEc.jpg,5,5
1296475594922876932,http://pbs.twimg.com/media/Ef4BrqgXgAMuUh4.png,5,0
1296475594713071624,http://pbs.twimg.com/media/Ef4BrnDXgAIdagi.jpg,5,4
1296475594688004099,http://pbs.twimg.com/media/Ef4BrqWXoAIYX4W.jpg,5,3
1296475590187507712,http://pbs.twimg.com/media/Ef4BrbVXgAAMcI9.jpg,5,4
1296475589092794369,http://pbs.twimg.com/media/Ef4BrXMU0AAoA-M.jpg,5,5
1296475587243053059,http://pbs.twimg.com/media/Ef4BeZjXkAM6sqr.jpg,5,0
1296475586479697923,http://pbs.twimg.com/media/Ef4BpxhXYAEhHeK.jpg,5,1
1296475585821245440,http://pbs.twimg.com/media/Ef4BrMyXgAcGgNi.jpg,5,0
1296475585716387840,http://pbs.twimg.com/media/Ef4AdH_WoAEzQwa.jpg,5,0
1296475581807235072,http://pbs.twimg.com/media/Ef4BqrcUYAULCO1.png,5,0
1296475580548997124,http://pbs.twimg.com/media/Ef4BqrNXYAIZF1M.jpg,5,0
1296475579794034689,http://pbs.twimg.com/media/EfYM2oSWsAA3gvZ.jpg,5,0
1296475579756183554,http://pbs.twimg.com/media/Ef3kSbmUMAAAnnw.jpg,5,0
1296475579680804868,http://pbs.twimg.com/media/Ef1YmbkXsAAH42Y.jpg,5,1
1296475576480522240,http://pbs.twimg.com/media/Ef4BpoIVoAAYWtn.jpg,5,2
1296475576115638272,http://pbs.twimg.com/media/Ef4Bpm3X0AIXJWt.png,5,0
1296475572072259585,http://pbs.twimg.com/tweet_video_thumb/Ef4BqF3WsAMbCL5.jpg,5,0
1296475569098493952,http://pbs.twimg.com/media/Ef4Bp4YWoAEJ6al.jpg,5,0
1296475568121225219,http://pbs.twimg.com/media/Ef4BqCYVAAA2CI0.jpg,5,0
1296475561628504064,http://pbs.twimg.com/media/Ef4BoLVWsAEWgeA.jpg,5,0
1296475557740388355,http://pbs.twimg.com/media/Ef4BpfvWkAIUELR.png,5,0
1296475557589389312,http://pbs.twimg.com/media/Ef4BpUiXkAI4C-a.jpg,5,0
1296475549762822148,http://pbs.twimg.com/media/Ef4BpFIU4AAdwZb.jpg,5,5
1296475548630360064,http://pbs.twimg.com/media/Ef4BoNUUMAEP5g6.jpg,5,5
1296475548428963840,http://pbs.twimg.com/media/Ef4Bo5cX0AQiWVT.jpg,5,5
1296475546306654210,http://pbs.twimg.com/media/Ef4BooEWkAAw0Ol.jpg,5,2
1296475539780382721,http://pbs.twimg.com/media/Ef4BoRgUEAA-dRK.jpg,5,0
1296475537892925441,http://pbs.twimg.com/media/Ef4BoREXYAUpXLt.jpg,5,1
1296475537762852866,http://pbs.twimg.com/tweet_video_thumb/Ef4BnjEX0AAKomr.jpg,5,0
1296475534885609473,http://pbs.twimg.com/media/Ef4BTrlXsAMvkNQ.jpg,5,0
1296475532129980416,http://pbs.twimg.com/media/Ef4BoEHWsAcrZf1.jpg,5,3
1296475523737096196,http://pbs.twimg.com/media/Ef4BnedUcAAjSld.jpg,5,0
1296475519236689920,http://pbs.twimg.com/media/Ef4BnLGWAAELXgF.jpg,5,5
1296475516791398405,http://pbs.twimg.com/media/Ef4BnEDU0AA4iIt.jpg,5,0
1296475516036427777,http://pbs.twimg.com/media/Ef4BmwqWsAMRdtg.jpg,5,5
1296475515486969858,http://pbs.twimg.com/media/Ef4BmShUYAAIv3m.jpg,5,5
1296475512785768451,http://pbs.twimg.com/media/Ef4BmqFVAAAd1L6.png,5,0
1296475501842894848,http://pbs.twimg.com/media/Ef4BmJ7U0AIZruQ.jpg,5,5
1296475499234025474,http://pbs.twimg.com/media/Ef4BmBAXgAAeB1k.jpg,5,0
1296475496742555648,http://pbs.twimg.com/media/Ef4BlteXoAMqFZj.jpg,5,0
1296475494775496708,http://pbs.twimg.com/media/Ef4BlgXU8AIwpxF.jpg,5,0
1296475491625574400,http://pbs.twimg.com/media/Ef4BKLuXsAMeaCg.png,5,0
1296475490681851912,http://pbs.twimg.com/media/Ef4Blm9UMAA14To.jpg,5,0
1296475488286892032,http://pbs.twimg.com/media/Ef4BlVRWoAgn_wo.jpg,5,5
1296475485703217154,http://pbs.twimg.com/media/Ef4BlKNX0AESupR.jpg,5,5
1296475483119529985,http://pbs.twimg.com/media/Ef4BlEjXoAAjFup.jpg,5,0
1296475481731215362,http://pbs.twimg.com/media/Ef4Bc_nXkAAZW02.png,5,5
1296475480783294464,http://pbs.twimg.com/media/Ef4BlDzXsAIX5TN.jpg,5,5
1296475480233844736,http://pbs.twimg.com/media/Ef4BlCjWkAEAnlp.jpg,5,5
1296475478761635841,http://pbs.twimg.com/media/Ef4Bk5UX0AYdqGI.jpg,5,0
1296475473384550401,http://pbs.twimg.com/media/Ef4BkKZXoAk55MQ.png,5,0
1296475469479641092,http://pbs.twimg.com/media/Ef4BkUoWAAIF7co.jpg,5,0
1296475469408284680,http://pbs.twimg.com/media/Ef4Bj69WsAEuHxO.jpg,5,5
1296475467885707264,http://pbs.twimg.com/media/Ef4BhuXWsAAEoXF.jpg,5,5
1296475466954608643,http://pbs.twimg.com/media/Ef4BOV_WAAEAk2h.png,5,0
1296475464177987584,http://pbs.twimg.com/media/Ef4BkGGWAAUDSvu.png,5,0
1296475463150374913,http://pbs.twimg.com/media/Ef4BkCaU8AAGC4d.jpg,5,5
1296475461015437314,http://pbs.twimg.com/media/Ef31Uu5WsAIb_Ge.jpg,5,0
1296475453843214336,http://pbs.twimg.com/media/Ef4BdXPXkAAQt-_.jpg,5,0
1296475452761137153,http://pbs.twimg.com/media/Ef4BjTFUEAAQlfA.jpg,5,0
1296475449128869890,http://pbs.twimg.com/media/Ef4ARuUXoAgtxUL.jpg,5,1
1296475447925104641,http://pbs.twimg.com/media/Ef4BjIIXsAAmh1_.jpg,5,5
1296475445706317836,http://pbs.twimg.com/media/Ef4Bg_3WoAAoRvl.jpg,5,5
1296475444859080707,http://pbs.twimg.com/media/Ef4Bi--X0AAWqAR.jpg,5,5
1296475442803769345,http://pbs.twimg.com/media/Ef4Bis1WsAAgBGi.jpg,5,2
1296475440329166849,http://pbs.twimg.com/media/Ef4BiO2XYAAvV0y.jpg,5,5
1296475433878388742,http://pbs.twimg.com/media/Ef4BiPcWsAAPTXv.jpg,5,0
1296475433572196352,http://pbs.twimg.com/media/Ef4BiBpU0AAY7NF.png,5,0
1296475431487639553,http://pbs.twimg.com/media/Ef4Bh23WsAAz5Ju.jpg,5,0
1296475431273672704,http://pbs.twimg.com/media/Ef4BiE3UwAAV81Z.jpg,5,4
1296475431252774913,http://pbs.twimg.com/media/Ef4Bho5WkAURU3G.jpg,5,0
1296475429675700228,http://pbs.twimg.com/media/Ef4BiDZWsAAK97p.jpg,5,0
1296475429088432128,http://pbs.twimg.com/media/Ef4Bh2TUcAAoYh0.jpg,5,0
1296475423832977415,http://pbs.twimg.com/media/Ef4BhruWsAMwLdB.jpg,5,0
1296475422297919488,http://pbs.twimg.com/media/Ef4Bhb2XsAkfoFS.png,5,0
1296475418216796163,http://pbs.twimg.com/media/Ef39OcYUMAEVxMZ.jpg,5,0
1296475416891404293,http://pbs.twimg.com/tweet_video_thumb/Ef4BbKaWoAA8bND.jpg,5,0
1296475412227330050,http://pbs.twimg.com/media/Ef4BhEXWAAQmsxL.jpg,5,0
1296475410524405763,http://pbs.twimg.com/media/Ef4BetyVAAE33JX.jpg,5,0
1296475404895760385,http://pbs.twimg.com/media/Ef4BgcuVoAEbos8.jpg,5,0
1296475402739777536,http://pbs.twimg.com/media/Ef4BelqVAAAw0Q9.jpg,5,5
1296475401477328898,http://pbs.twimg.com/media/Ef4BfJnWkAEFRRh.jpg,5,0
1296475394095357953,http://pbs.twimg.com/tweet_video_thumb/Ef4Bc7zWkAAG-nS.jpg,5,2
1296475391176183815,http://pbs.twimg.com/tweet_video_thumb/Ef4BfWvWAAAXtf7.jpg,5,0
1296475390131744776,http://pbs.twimg.com/media/Ef4BfxkWkAMc9LV.png,5,0
1296475389431361537,http://pbs.twimg.com/media/Ef4BdvEXoAI8XaY.jpg,5,0
1296475387371888642,http://pbs.twimg.com/media/Ef4Bef9UYAEHnd3.jpg,5,0
1296475381629964290,http://pbs.twimg.com/media/Ef4BeaqUwAAsKge.jpg,5,0
1296475378295463936,http://pbs.twimg.com/media/Ef3_KKhWoAAQx8U.jpg,5,4
1296475377754427394,http://pbs.twimg.com/media/Ef4BeVrU0AE58b3.jpg,5,0
1296475374751223813,http://pbs.twimg.com/media/Ef4BedxXsAAKvmg.jpg,5,0
1296475372842868736,http://pbs.twimg.com/media/Ef4Bd97UwAESwXo.jpg,5,0
1296475367344082947,http://pbs.twimg.com/media/Ef4BeEpU0AEmTxf.png,5,0
1296475364894572546,http://pbs.twimg.com/media/Ef4BeUfUcAAS1l4.jpg,5,5
1296475364521398272,http://pbs.twimg.com/media/Ef4BduwUwAUi1W5.jpg,5,0
1296475363061751808,http://pbs.twimg.com/media/Ef4BENXWAAQbXmX.jpg,5,0
1296475360213774336,http://pbs.twimg.com/media/Ef4BeDrUcAE8Um4.jpg,5,3
1296475353154715649,http://pbs.twimg.com/media/Ef4BdoaUYAEYpWo.jpg,5,5
1296475352240398337,http://pbs.twimg.com/media/Ef4BdlvVAAA0773.jpg,5,4
1296475349182808064,http://pbs.twimg.com/media/Ef4Bc51U8AAJTZR.jpg,5,0
1296475348130058243,http://pbs.twimg.com/media/Ef4BdWSVoAAiMU7.jpg,5,5
1296475345651142659,http://pbs.twimg.com/media/Ef4BPLhWsAcMhHJ.jpg,5,4
1296475343616913408,http://pbs.twimg.com/media/Ef4BdFIUMAABV26.jpg,5,5
1296475343440744448,http://pbs.twimg.com/media/Ef4BdFVU0AIkkQD.jpg,5,5
1296475342358683653,http://pbs.twimg.com/media/Ef4Bc5OX0AA6AQc.jpg,5,5
1296475340991340544,http://pbs.twimg.com/media/Ef4Bc6wWoAACB8v.jpg,5,0
1296475340655788034,http://pbs.twimg.com/media/Ef4Bc6KUEAAiuoK.jpg,5,0
1296475340295020545,http://pbs.twimg.com/media/Ef4BcgGXYAAZWLT.jpg,5,4
1296475339959545858,http://pbs.twimg.com/media/Ef4Bc2MU8AAHcS7.jpg,5,0
1296475338193735692,http://pbs.twimg.com/media/Ef4BcwXUEAAZ8AW.jpg,5,5
1296475336356646914,http://pbs.twimg.com/media/Ef4BcqPXgAMxwZT.jpg,5,5
1296475336155246592,http://pbs.twimg.com/media/Ef4BcoxWsAAe-oa.jpg,5,1
1296475335786102786,http://pbs.twimg.com/media/Ef4BconU0AAPP8Q.jpg,5,5
1296475333483540485,http://pbs.twimg.com/media/Ef4BbndXsAMt-kJ.jpg,5,4
1296475331445039105,http://pbs.twimg.com/media/Ef4BNOxU4AIZHVU.jpg,5,0
1296475327250694144,http://pbs.twimg.com/media/Ef4BZ8KUcAA7sxD.jpg,5,0
1296475326667776000,http://pbs.twimg.com/media/Ef4BcGeU0AMb_NX.jpg,5,0
1296475325333934081,http://pbs.twimg.com/media/Ef4BadbUYAAGI5Q.jpg,5,0
1296475324419641358,http://pbs.twimg.com/media/Ef4Bbu8XgAAUyEu.jpg,5,5
1296475324226703361,http://pbs.twimg.com/media/Ef4BaSYXoAEzISW.jpg,5,0
1296475322188279809,http://pbs.twimg.com/media/Ef4Bb0KWsAAEdIj.jpg,5,5
1296475316089688065,http://pbs.twimg.com/media/Ef4BZ6jX0AAY59F.jpg,5,5
1296475314386874371,http://pbs.twimg.com/media/Ef4BZ2pXkAIuB7X.jpg,5,2
1296475305129934855,http://pbs.twimg.com/media/Ef4BYBwXkAM-NvR.jpg,5,5
1296475303745921024,http://pbs.twimg.com/media/Ef4BalNUEAAvs-l.jpg,5,1
1296475298201063424,http://pbs.twimg.com/tweet_video_thumb/EfLUvrEX0AANbH8.jpg,5,0
1296475296179335170,http://pbs.twimg.com/media/Ef4BWAEXoAAAwc-.jpg,5,5
1296475293943767041,http://pbs.twimg.com/media/Ef4BZ1tWAAAdVhE.jpg,5,0
1296475290227683328,http://pbs.twimg.com/media/Ef4BZdrXkAAZJxT.jpg,5,0
1296475289741131776,http://pbs.twimg.com/media/Ef4BZ3TX0AIpQm4.jpg,5,4
1296475289556594692,http://pbs.twimg.com/media/Ef4BPW5XoAAtuef.jpg,5,5
1296475278479446016,http://pbs.twimg.com/media/Ef4BCs0WoAE25G7.jpg,5,5
1296475276801712130,http://pbs.twimg.com/media/Ef3__jVWkAIgSfC.png,5,0
1296475275635699712,http://pbs.twimg.com/media/Ef39XEDWAAIzU0C.png,5,0
1296475274805207042,http://pbs.twimg.com/media/Ef4BY4-XsAE_0g8.jpg,5,5
1296475271365898240,http://pbs.twimg.com/media/Ef4BWAPWAAIX2oJ.jpg,5,5
1296475269411287040,http://pbs.twimg.com/media/Ef4BXo0WAAE6ZV-.jpg,5,5
1296475263572873216,http://pbs.twimg.com/media/Ef4AmtOXoAI5wkt.jpg,5,1
1296475261203087361,http://pbs.twimg.com/media/Ef3_bUoX0AY0u4D.jpg,5,5
1296475258787188738,http://pbs.twimg.com/tweet_video_thumb/Ef4BX4DX0AI8hHL.jpg,5,5
1296475258522947584,http://pbs.twimg.com/media/Ef4BWjjUcAAjPAn.jpg,5,0
1296475255016435712,http://pbs.twimg.com/media/Ef4BXnuXYAI0TR2.png,5,0
1296475245415665667,http://pbs.twimg.com/media/Ef36sNYXYAAIBWQ.jpg,5,5
1296475244270682122,http://pbs.twimg.com/media/Ef4BXNeWoAIHbIT.jpg,5,5
1296475237538725888,http://pbs.twimg.com/media/Ef4BW0tXgAMm2jQ.jpg,5,5
1296475233331884034,http://pbs.twimg.com/media/Ef4BWYyXsAMeE3i.jpg,5,5
1296475233130553347,http://pbs.twimg.com/media/Ef4BSuVU0AITdVg.jpg,5,0
1296475228969873410,http://pbs.twimg.com/media/Ef4BWAJXsAIzxkf.jpg,5,5
1296475216349138946,http://pbs.twimg.com/tweet_video_thumb/Ef4BTCBXoAA16xM.jpg,5,0
1296475214407241728,http://pbs.twimg.com/media/Ef4BUOXXYAEq3lz.jpg,5,5
1296475214373675015,http://pbs.twimg.com/media/Ef4BLCVWAAIFqCP.jpg,5,0
1296475211999645699,http://pbs.twimg.com/tweet_video_thumb/Ef4BVC3XkAQ_8Hk.jpg,5,1
1296475210921713665,http://pbs.twimg.com/media/Ef4BSjoVoAEf88_.jpg,5,1
1296475207696359425,http://pbs.twimg.com/media/Ef4BVMNXsAEVeFK.jpg,5,2
1296475205850857472,http://pbs.twimg.com/media/Ef4BVEaVAAALJuG.jpg,5,5
1296475204751970304,http://pbs.twimg.com/media/Ef4BLOAWsAUjc2Q.jpg,5,0
1296475204273811463,http://pbs.twimg.com/tweet_video_thumb/Ef4BUPNXgAUexaS.jpg,5,5
1296475202726113286,http://pbs.twimg.com/media/Ef4A0ojWAAUa-0j.jpg,5,0
1296475202109480960,http://pbs.twimg.com/media/Ef4BU2ZWAAM_QgX.jpg,5,0
1296475198213021696,http://pbs.twimg.com/media/Ef4BUp_XkAA3Zq5.jpg,5,5
1296475197365784583,http://pbs.twimg.com/media/Ef4AyUmXkAA4tqY.jpg,5,0
1296475194614329345,http://pbs.twimg.com/media/Ef4BUNjWAAQnn2X.jpg,5,5
1296475194509451264,http://pbs.twimg.com/media/Ef4BTYSXoAEOAKn.jpg,5,5
1296475190080294917,http://pbs.twimg.com/media/Ef4BUAjXYAI8Ecb.jpg,5,5
1296475187957899268,http://pbs.twimg.com/media/Ef4BO-AXkAAqxy6.jpg,5,5
1296475187102257155,http://pbs.twimg.com/media/Ef4BToIXsAEzOqp.jpg,5,5
1296475182132088832,http://pbs.twimg.com/media/Ef4BTp6XoAAkamu.jpg,5,5
1296475180215271425,http://pbs.twimg.com/media/Ef4BTm3WkAE2vec.jpg,5,5
1296475179988791297,http://pbs.twimg.com/media/Ef4A4yZXYAIFPUH.jpg,5,5
1296475179447660547,http://pbs.twimg.com/media/Ef4BTWGU4AAajcR.jpg,5,3
1296475179070246913,http://pbs.twimg.com/media/Ef4BTd0WAAIBVV0.jpg,5,5
1296475178944397314,http://pbs.twimg.com/media/Ef4BB-qWkAAU5yC.jpg,5,5
1296475178159964163,http://pbs.twimg.com/media/Ef4BTAYXoAEJX11.jpg,5,0
1296475174280278017,http://pbs.twimg.com/media/Ef4Al1gXsAAR9aM.jpg,5,0
1296475171889577987,http://pbs.twimg.com/media/Ef4A78OUcAAZWhr.jpg,5,0
1296475170845097988,http://pbs.twimg.com/media/Ef4BSvaWoAA7UiN.jpg,5,5
1296475167842066432,http://pbs.twimg.com/media/Ef4A5W0XoAsoQef.jpg,5,2
1296475166281695234,http://pbs.twimg.com/media/Ef4BSx2VAAIDXiJ.jpg,5,5
1296475162716655622,http://pbs.twimg.com/media/Ef4BSJUXkAEWoJL.jpg,5,0
1296475159986085891,http://pbs.twimg.com/media/Ef4BFciWoAM1jK6.jpg,5,5
1296475159759663104,http://pbs.twimg.com/media/Ef4BQ5QUMAE5pnG.png,5,0
1296475156316069888,http://pbs.twimg.com/media/Ef4BG-3WAAAF2xg.jpg,5,3
1296475155473010691,http://pbs.twimg.com/media/Ef4BSB9WAAAUZ3f.jpg,5,0
1296475155355652107,http://pbs.twimg.com/media/Ef4A_UAUMAEOhzR.png,5,0
1296475153661145088,http://pbs.twimg.com/media/Ef4BSDTWoAII3tJ.jpg,5,0
1296475152465694721,http://pbs.twimg.com/media/Ef4BR7SWoAYxyaB.jpg,5,0
1296475139001942018,http://pbs.twimg.com/media/Ef4BKE8WkAQ9V7V.jpg,5,5
1296475136988676096,http://pbs.twimg.com/media/Ef4BRE6WsAI8uMt.jpg,5,4
1296475134828707840,http://pbs.twimg.com/media/Ef4BQobVAAEszVP.jpg,5,4
1296475133750784001,http://pbs.twimg.com/media/Ef4BMnIWoAAfLJQ.jpg,5,5
1296475133465505792,http://pbs.twimg.com/media/Ef4BQz-XkAALRI7.jpg,5,0
1296475133100593154,http://pbs.twimg.com/media/Ef4BPcuWkAY-f3k.jpg,5,0
1296475133083885569,http://pbs.twimg.com/media/Ef4BPYsXkAAnplg.jpg,5,0
1296475129736822788,http://pbs.twimg.com/media/Ef4BNevVAAED0_8.jpg,5,0
1296475127266320386,http://pbs.twimg.com/media/Ef4BPafXYAAzo2r.png,5,0
1296475126704349184,http://pbs.twimg.com/media/Ef4BO3vXoAEc-ER.jpg,5,0
